llakechi mitsuhide,2954
gaiadragon yggdrasil,410
d/d ginyu,1391
robin hood,2920
rd gigas,2019
bbkerokerokeroppi,2087
r/rhera-ur,1536
ggfudo,2451
durga,3072
d levi,2360
d raoh,1857
ll the flash,1684
titan,984
katsumin,1763
d/gkouhei jinnai,2622
dino rider,1301
gbleorio,2228
rdkagutsuchi,1726
bblakshmi,1955
l/l lightning,2780
awoken zeus stratios,918
bd karin,1265
b/racubens,2555
gd spica,3057
llmystic light knight,2742
l/bogre cat,2342
d war princess asmodeus another,2249
dstray soul beast izuna,885
buonuma usui,3043
d/d saito hajime,3033
g/g ishida mitsunari,3105
g/r osamu furukawa,2606
kaworu&mark.06,704
b/l noah,2391
awoken plan,367
r/lkagutsuchi,755
glsusano,1556
g griffin rider,2098
apple drawn,2085
rb harley quinn,2136
b/d neptune,391
d princess valkyrie,1731
l/r maeda keiji,3107
awoken hinokagutsuchi,1726
dd-dragon,843
a sun quan,2902
g jormungandr,2639
r/dhera-ur-senpai,2018
l/rmaeda keiji,3107
ara,2012
lr don-chan,1554
morigon,970
blgohan,1559
r chika makimura,1281
sonia,1645
dokuninushi,2282
l/d lucifer,2014
gl artemis,891
dd basilisk,1111
calico nyadra,1959
uryu ishida,2683
b/d mizuha,2935
rl diagoldos,1879
rl zhu bajie,2184
dsaito hajime,3033
r/r shaitan,919
archangel raphael,2501
g/g bastet,495
bbren kougyoku,2858
bzabgon,967
dsatan maria,1888
awoken loki,2396
d/gcerberus rider,2102
blkraken rider,2096
r/b freyr,2392
ddhera,985
lrivory dragon,334
l/b takemikazuchi,2551
dmutecocoon,1601
g/b malboro,736
dd succubus,1106
g/g zhao yun,1710
超サイヤ人第三段階・トランクス,1561
r bartholomew,974
l super zeus,2217
rterra,2773
gg isle dragon yggdrasil,410
dl yomi,989
r/l mitsuki,2574
d fenrir,2641
shining flame ifrit,324
g sylph,921
b/b kerokerokeroppi,2087
dbbatman+batwing,1476
rg salamander,323
aamaterasu,2324
murakumo & red giant gigas,1283
l/gvalkyrie,1727
bb kraken,1211
d/r fenrir,2641
l eco baby tiny,1318
yo minuzaki,1279
r/d guan yu,1244
blberserk,1208
flame archdemon belial,631
a amaterasu,2324
g/gwee jas,1705
d satan,1646
alex santa,539
dark minerva,389
r/glil' red dragon,1090
lr takeminakata,2806
l/lxuanzang,1246
d naraku,2483
d/r kali,2078
d/g orchid,1170
dchinwandra,2433
llsun wukong,2660
rgoku,1937
r タマゾーｘ覚醒幻神・オーディン,3162
sarutobi sasuke,1193
gyamatsumi,2549
b lakshmi,1955
a sacred dragon king saiga,716
bl lakshmi,1115
gc crab ver.2,769
gkali,2814
malboro king,464
gd honjo kamatari,3037
lthouzer,1873
r/gshedir,2531
radra,2259
dd ichigo kurosaki,2677
rame no uzume,2278
toki,3076
l/ddeus ex machina,2234
dd hattori hanzo,1195
awoken idunn&idunna,2393
r/r kyubi,2113
l/r don-chan,1554
d sleeping beauty,1421
sphinx,2008
d killua zoldyck,2227
glcanopus,1206
bberry dragon,1078
ddshadow lord,2788
aemo & mootie,2048
r/r ranger,527
r/rsanada yukimura,3101
lbarchangel metatron,1217
r/lgainaut,1839
rd minerva,389
youpi,1036
gl astaroth,2505
d lumiel,2497
afreyja,2394
asuper zeus,1496
rishikawa goemon,2006
dd yukari,2119
gcaptain kidd,976
dl killua zoldyck,2227
super saiyan 3 - gotenks,1938
drjuggler,2803
g/g freyja,654
a neptune,1534
gabriel,2499
g/gzhao yun,1710
lb alcyone,2559
d black mage,2802
rdcao cao,1739
b/g zhou yu,2104
l/dsatsuki,2951
lr pollux,3059
r/linuyasha,2459
l/bzhuge liang,1375
dlkali,2407
d/g shantotto,2775
ll arthur,2121
dglil' black dragon,1094
dlumiel,2497
vector finn,1305
r markab,2190
rares,2747
l sandalphon,2892
lrkali,1747
rgadius,2744
lruub,1941
d/rsatan maria,1888
sea serpent,1095
r/rhanabishi recca,2469
b/bhyoga,1429
d/rdark golem,2128
aaegir,2383
lr archangel raphael,2501
ld hera-sowilo,2946
dzweihander,1885
rdhorus,2009
g heracles,1098
ldzeus & hera,1923
bl zeus mercury,1532
regulus,286
d/bvalkyrie claire,2318
r/r mystic flame knight,2739
r kagutsuchi,1726
b charité,2296
r scarlet,2206
r/d goku,1937
ahades,1748
glartemis,891
ddill sirius,1623
dbdark angel metatron,1644
r kurei,2846
cloud & fenrir,2764
b/lkraken rider,2096
dg mayuri kurotsuchi,2701
bmermaid,1100
g/gosiris,2386
blsherias,2711
dgsagara takeshi,2866
rmamiya,1875
l/d sopdet,1463
salamander,1109
seraph of dawn lucifer,629
g/g daruma,440
ice guardian,81
bd neptune dragon,2255
g/gdraggie,1190
d/dbatgirl & batwoman,1686
r/gmakimachi misao,3031
l firem,1915
g/l bartz,2771
d/r ishijima domon,2852
l/lforce,2715
rr hello kitty,2086
l/bizanagi,2984
g/g rangiku matsumoto,2693
gg ishida mitsunari,3105
r/rminerva,1533
l/l sacred dragon king saiga,883
gd bastet,2929
rsatan maria,1889
ryoupi,1036
ddhyou,2844
l/l soldier,992
b verdor,2940
lg athena,1422
heavy metal dragon,1712
bb lakshmi,1955
b/ltakkun,2731
ggkirisawa fuko,2471
homura,2739
gbcaph,2529
bgstarling,1602
g/gdryad,1101
b/llakshmi,1115
lb,1743
l uub,1941
b/b sun quan,1234
rb freyr,2392
rbarbados,1166
gsasha blouse,2372
d/gsagara takeshi,2866
b/lnoah,2391
b/gisis,2010
dr izanami,2180
b mikasa ackerman,2357
gienah,2334
dr lu bu,2905
d/rbasilisk,338
g sagara sanosuke,3025
yamato takeru dragon,3000
r/lalibaba,2475
gd kouichi haruyama,2618
r/r shun,1433
r/r kagutsuchi,133
g/lkaede,2972
g/lwonder woman,2825
zeus,2928
rd odin,2179
bsumire,2971
robin+e. stick,929
l/larthur,2121
bcleopatra,1362
dbblackbeard,978
bl takkun,2731
rrwroggi cat,857
gr gon freecss,2226
人造人間18号・戦闘態勢,1568
bbraska's final aeon,2787
a ares,2747
r/gdenebola,2553
green skydragon elysium,719
b/lamon,2504
bl idunn&idunna,1345
colossus titan,2376
wind twin star fafnir,1096
blneptune,390
lg nordis,1845
bsonia,2566
d hamal,2561
b/r shardra,758
daamir,2809
b/lsherias,2711
l/lsacred dragon king saiga,883
lforce,2715
eco tiny,349
d/dchester,1627
lrjou kanayama,2616
g/g osiris,2386
megumi hayashida,2604
l/b arcline,1656
g parvati,1956
ddsheen,2674
6聖球・サタンマリア,1889
btrunks,1561
dpitou,1032
ll facet,2672
bgsakuya,2813
rdares,889
l/l indra,1926
rgpure,2294
l gargwa cat,861
dd batman+batwing,2134
awoken sun quan,2902
gpiccolo,1562
rdhisoka,1022
g/rparvati,1116
isis,2010
r/d ikki,1435
rr hera-ur,1536
drbatman+s. gloves,2133
gr horai,774
b rihaku,2453
druchbah,2530
l/llightning,2780
drnarga cat,2340
bd shinji&eva unit-01,2326
bg berry dragon,1078
ggarcher,2801
yuria,2447
r/r cao cao,2901
joker,925
delysion,776
rab wingman,961
ld sherias roots,2943
carat,2668
ll seiya,1725
gldragonette,332
ggmari&eva provisional unit-05,700
rebel seraph lucifer,1216
dvampire lord,2410
asphinx,2008
r wangren,1225
d/dsheen,2674
bb rinoa,2036
b kozukura,1880
coc p.e.k.k.a,731
rd ares,889
llshining dragon swordsman,1507
dd beelzebub,1371
g/ddragonette,333
l/lgoddess hello kitty,2090
rrkut-ku cat,1606
rbgilgamesh,2057
ddgrisar,1849
l cinderella,1419
by'shtola,2782
dl ultimecia,2785
aloki,2396
ranomalocaris,2575
rexa-hydra,1350
ld deathstroke,1058
flame twin star ifrit,1109
rlbouya harumichi,2602
a susano,2323
g capricorn,2649
ddcursed dragon,3084
a leilan,2073
a force,2715
gfolen lazule,1287
bd carat,2668
a deus ex machina,2234
l/d lex luthor,2831
l archangel raphael,2501
lgadius,2950
gamitan,841
lvenus,1928
rl fire hammer kiriko another,1973
murakumo takeda,1283
dlarchangel lucifer,629
ggmeimei,2075
dbhaku,2076
gb toytops,759
d hyou,2844
l goddess hello kitty,2090
ginyu,1391
ddyukari,2119
rammonite,2577
ggvishnu,3070
bblegelonte,1916
rd hisoka,1022
lgyang guifei,2922
dr narga cat,2340
l fuma kotaro,1194
lsandalphon,2892
l/b ivory dragon,335
lheimdallr,2400
lpersian nyadra,1960
napoleon,2916
dg alraune,2411
ab wingman,961
gdceres,393
berserker,2800
goemon,566
r archangel uriel,2498
rl princess valkyrie,1728
b/demperor of palamecia,2053
taiko god don-chan,606
glastaroth,2505
ggastaroth,1259
creuse,1658
lg amaterasu,2324
b/bkozukura,1880
g/learth golem,1274
dd cecil,2768
angry tigrex & rex cat,2343
chaos,2052
dd lu bu,1240
g/g astaroth,1259
g/l dohko,1723
wadatsumi dragon,3001
b polaris,2248
b/gmuse,1652
gdcell - first form,1939
ld nappa,1796
d/rbatman+s. gloves,2133
l/gmachine golem,2127
l fuu,1514
b/l kamiya kaoru,3021
gd black zeus,2220
bb isis,996
g/lsusano,1556
dd dragon samurai,3085
bouya harumichi,2602
gr armadel,1754
a apollo,2750
l/r ariel,2496
g/dfreyja,2394
r/dikki,1435
a freyr,2392
l wol,2050
saga,2122
d/dyukari,2119
d zweihander,1885
r scorpio,2642
pure machina,2294
dbinasa kirio & kuin,2467
brscheat,2565
shaina,1719
sharon,1617
lilith,1106
ggreen arrow,1682
viciousdragon helheim,412
aladdin,2473
bastet,2929
d coelacanth,2580
d/lelysion,776
dragon zombie,2947
b y'shtola,2782
b blue flamedragon muspelheim,413
r/lra,2953
l/l regios cat,1604
lammonite,2578
r/l yamato takeru,2536
dragon rider,1304
a liu bei,2903
d gin,2868
l/b apollo,2238
gr liu bei,1743
lucifer,2507
gl heracles,1098
bdtoa,2876
lr gadius,2950
glsylvie,2509
rinuyasha,2459
b claymore,1882
r asuka&eva unit-02,1200
d/dryushin kunou,2608
ll yoroku,1525
lfirem,1915
l/l arthur,2121
sonia gran,1760
b zeus mercury,1532
gshiryu,1724
d/dxuanzang,1248
d darkseid,1700
r/l himiko,2543
spinon,484
ayomi,2325
brave don-chan plus,282
bacetet,2929
ultimate archer,452
verdandi,2390
d/lloki,2396
ayamatsumi,2549
r/lhimiko,2543
b/l amon,2504
awoken jord,2320
rtheurgia,1750
r/lsquall,2034
bolshack-nex,2596
fi,1201
g/lbastet,888
ld deus ex machina,2234
b kyoza meguri,2848
aizanagi,2984
r drall,757
lhimi udon,2105
l/d deathstroke,1058
bkamui,2740
bl polaris,2247
b/l takkun,2731
second form,2791
l crystalskull,1459
bg meimei,3114
ggathena,2811
d/dbeelzebub,1371
dl fallen angel lucifer,2507
super daruma,438
drfallen angel lucifer,1552
ultimate soldier,454
bdeadjumper,1592
brkurapika,1014
izanagi,2984
kaguya-hime,2808
rlprincess valkyrie,1728
r/rfreyr,652
archangel metatron,1217
dfencer santa,537
ltatsuya bitou,2610
bbarchangel gabriel,2499
d/dgin,2868
ll wee jas,1625
d/d lu bu,1240
l/rkopis,1884
drkakkab,2194
r/rwroggi cat,857
bmuse,1652
g/d kali,2814
ll mu,1721
brsea serpent,326
dg orchid,1170
dblackbeard,978
shedir,2531
g/dcloud of darkness,2054
br mori motonari,3104
dark shining divinegon,337
majin buu,1582
g/lpiccolo,1562
darkseid,1700
b/g the norn skuld,2714
blarchangel gabriel,623
rrnaga,1099
gbecrux,2336
g abe guard captain pig,1643
dcerberus,1214
llkrista lenz,2370
dsheen,2674
lg princess soprano,2733
lr amaterasu,1557
b/l lakshmi,1115
rlterra,2773
l/d ra,998
rlfreyr,1344
a sandalphon,1119
emperor masterion,1060
ldnappa,1796
g/l threedia,1472
鈴蘭最強の男・林田恵,2604
gdgreat tengu,2129
bg viper orochi,2322
d jed,1028
dshantotto,2775
l/l elia,1848
shining wing kiriko another,1973
super hades,1480
azeus-dios,2948
lshining dragon swordsman,1507
rdanima,3083
gbpuzzdroid,831
l/rapollo,892
anima,3083
l izanami,2664
r/d jean kirstein,2366
shinomori aoshi,3029
d aamir,2809
bd awoken odin cat,1199
awoken hephaestus,2722
lrariel,2496
lrra,2012
r/r yamato takeru,2657
loki,2396
sanada yukimura,3102
l/barchangel metatron,1217
earth defender - chiaotzu,1411
ahorus,2009
b lil' blue dragon,1091
b puppetmaster,1905
r mochizuki chiyome,1191
l/dpollux,3060
g/gsusano,987
courage,2298
squall,2034
b/l berserk,1208
gon freecss,2226
rlmamiya,1875
malboro,736
da qiao & xiao qiao,2904
l satsuki,2951
b/r gotenks,1938
zeus-dios,2948
l/l koganei kaoru,2850
bb sharon,1617
dgwar princess asmodeus another,2249
ll zeus,2928
ld venus,395
db zweihander,1885
bodin,1925
d juggler,2803
l/raotsuki ushio and tora,2465
ninja hattori of the iga school,2427
lwee jas,1625
rmakimachi misao,3031
l ogre cat,2342
gggaia,2738
rlgadius,2744
odin dragon,2257
b/d shinji&kaworu&unit-13,1201
l fragrem,2878
ggabranth,2789
neptune dragon,2255
ll archangel metatron,641
gin,2868
d/b satan,647
rdタマゾーｘ覚醒幻神・オーディン,3162
droda nobunaga,2924
r kenshiro,2444
takkun & tikkun,2731
bledogawa conan,2862
lpouf,1034
droidragon,660
b/b leona akita,1285
grhighlander,1209
d blackbeard,978
ld lex luthor,2831
d/dbad badtz-maru,1157
canopus,1206
r rozuel,2493
gmasamune,1883
lg sakuya,2077
l/gfairlio,760
heimdallr,2400
crystal ruler hikari - tenchi,2571
a minerva,1533
d/b darkseid,1700
r kali,2511
d/gzuoh,2746
g/dhighlander,693
batman+remote claw,933
cloud & hardy-daytona,2030
ginyu force - ginyu,1391
d/dkurone,1515
dlevi,2360
l/d hera-sowilo,2946
d/dfrieza - first form,1379
rl flame golem,1272
dddiadem,2189
zeal,2741
g/r armadel,1754
bb karin,2074
d/rzeromus,2055
l/gapollo,2750
dgmutecocoon,1601
dbana,3090
glceres,392
glinthia,1843
dishijima domon,2852
l/lda qiao & xiao qiao,1744
gzhang fei,1425
d dorva,2879
g/r highlander,1209
dl maple,2729
dl archangel lucifer,629
dgrisar,1849
dhenry boram,1291
llarchangel metatron,641
bbyo minuzaki,1279
drdark golem,2128
l indra,2979
aforce,2715
ddhaku,1269
r/rexa-hydra,1350
dbpersephone,2751
fairlio,760
bmyr,3112
lgapollo,2750
bdisis,2812
dcursed dragon,3084
ra,2012
gl kaguya-hime,2808
gbhanuman,2838
awoken athena,649
dbsonia,2406
king metal cat,877
gl star justice,2987
rshinjo kagato,2240
lb sandalphon,2892
nirai kanai,773
l zhuge liang,1375
lightning,2780
bl sea serpent,328
apersephone,2751
d/d yukari,2119
r guan yinping,1590
ll moogle&carbuncle,735
r/dsonia another,2570
llight gemini,2645
b/rcharité,2296
mystic flame knight,2739
llalex santa,539
gl kuarje,2877
g/gcasablanca,1168
g/rthe norn verdandi,2390
llgargwa cat,861
llrei&eva unit-00,2327
dr kakkab,2194
b/b bulma,1804
ldpollux,3060
lg bastet,2952
g/l android 16,1564
gdcauchemar,2894
l/glil' white dragon,1093
rd scarlet,2206
b/l zeus mercury,1532
ltakeminakata,2806
bb idunn&idunna,653
bscheat,2565
b/b snow white,1415
dgore cat,2344
gceres,1535
light dragon emperor saiga,883
b/r urd,2289
g/rhorai,774
bl berserk,1208
blice golem,1273
d/gorchid,1170
r fire hammer kiriko another,1973
gg osiris,2386
asuka&eva unit-02,1200
r fire dragon swordsman,1503
btosabowdra,2430
rgsalamander,323
lrfragrem,2878
dl hades,396
bice dragon niflheim,409
llra,999
l/rwol,2050
inasa kirio & kuin,2467
bd ryune,2443
l apocalypse,2925
a hera,190
ashiva,1954
l neo exdeath,2056
ab dashing wingman,961
gosiris,2386
r laila,1615
b/g umisachi&yamasachi,2279
bb dragoon,2799
feline bastet,495
g/darmored titan,2374
rlra,2953
lformula,351
dr arkham knight,2140
bl sun quan,1740
a super zeus,1496
dd grisar,1849
g/d dragonette,333
rl himura kenshin,3019
r/r chester,1707
rgilgamesh,2057
rdraoh,2445
gl orihime inoue,2681
d/l batman+s. gloves,1221
g woodbahn,1352
gmystic stone knight,2741
rd heavy metal dragon,1712
d/r zeromus,2055
r morgiana,2477
b/bur-chimera,1123
l/l princess punt,821
r phoenix rider,2094
l/g helianthus,1169
r nim,1650
lrformula,351
gd cauchemar,2894
godin dragon,2257
r/rchika makimura,1281
frieza - first form,1379
d evil dragon helheim,412
dr basilisk,338
b/b hyoga,1429
sopdet,1463
b/laquaman,1680
ll crystal ruler hikari - tenchi,2571
gdarmored titan,2374
lilm,3236
r barbados,1166
b tosabowdra,2430
r/g yasuda,2612
ultimate puppetmaster,529
b/danother justice,2989
l/rjou kanayama,2616
glyamatsumi,2549
red giant gigas,512
bbeast rider,1302
ld ヤ魔モトｐ,2221
lsatsuki,2951
bsea serpent,1095
gacrux,2338
volsung,1841
liu bei,2903
lg erwin smith,2364
gg alnair,2187
b princess valkyrie,1729
g green arrow,1682
a takemikazuchi,2551
rrkrishna,3068
l myojin yahiko,3023
r gadius,2744
l/lsoldier,992
g raguel,2941
gilliam,2098
g/rdelgado,1654
g/d cauchemar,2894
aurora dragon,26
ld balancile another,2245
b/l sherias,2711
g cloud of darkness,2054
rl napoleon,2916
r/r mochizuki chiyome,1191
gl dohko,1723
r/r freyr,652
r/gyasuda,2612
g/bcaph,2529
r mr. satan,1584
l anne & mary,977
d valkyrie claire,2318
r/dace,2046
ggfreyja,654
kerokerokeroppi & plesios,2087
l/l shining dragon swordsman,1507
ll cloud,2764
dr fallen angel lucifer,1552
rd belial,631
djuggler,2803
r thuban,2185
dinocorn king,503
you yu,2758
l lil' white dragon,1093
r/b shiva,1112
aodin,1108
morgiana,2477
rra,2953
d/d gore cat,2344
zhao yun,1711
drzeromus,2055
rr krishna,3068
dlmadoromi dragon,1277
rgalma,2243
armored titan,2374
drraditz,1798
rtabby nyadra,1957
r/rleilan,2073
rthe norn urd,2663
g/g leeza,1619
balrescha,2418
dr hadar,1207
g bullfango cat,863
g/l dragonette,332
gl kano,2956
rr murakumo takeda,1283
ldcecil,2769
b russian nyadra,1958
bdidunn&idunna,2393
l/bamaterasu ohkami,2533
fortune deity lakshmi,239
g dohko,1723
g/rlil' green dragon,1092
g/l kuarje,2877
d/bzaerog∞,1847
l/bheimdallr,2400
g/lyoruichi shihoin,2687
awoken viper orochi,2322
lu bu,2905
bnirai kanai,773
bg muse,1652
khezu & cat khezu,1610
odin,2179
l fenrir viz,2900
l first form,2791
bdcarat,2668
hakumen no mono,2485
devil dragon helheim,412
sundragon sol pterados,483
bb eschamali,3113
l/dshin,1865
b wadatsumi,1307
extreme dragoon,2799
grparvati,1116
gd sonia,2567
wroggi cat,857
grbastet,2011
d/d loki,656
d/d kenpachi zaraki,2695
ggthief,460
l/rariel,2496
drvivi,2040
hanabishi recca,2469
l/bda qiao & xiao qiao,2904
goddess hello kitty,2090
r gilgamesh,2057
ldhattori hanzo,2538
gg thumbelina,1417
forestbahn,1352
saiyan - raditz,1798
nazca,784
b/lruka,2955
rr exa-hydra,1350
d fencer,1906
chinbowdra,2434
g/gisle dragon yggdrasil,410
valen,2094
green shining divinegon,336
lbisky,1018
d/r kefka,2059
l/rilm,3235
brurd,2289
d inasa kirio & kuin,2467
asgard,318
rrhanabishi recca,2469
awoken artemis,2749
lgbastet,2952
g/djuda,1869
luryu ishida,2683
g linthia,1843
formula,351
dhattori hanzo,1195
d/danubis,1000
white dragon,31
kakkab,2194
dl batman+s. gloves,1221
dl hel,2893
b/dilsix,2277
rr horus,994
r/d heavy metal dragon,1712
l/lindra,1926
rdrall,757
l/dtatsuya bitou,2610
dldark angel metatron,643
b android 18,1568
r/lantares,3053
rl vermilionyt,737
b shinomori aoshi,3029
gishtar,1363
dbdorva,2879
rgleilan,1262
bbundine,920
r/leren yeager,2355
r/gpoogie,2346
g juda,1869
r/l inuyasha,2459
b/g sea serpent,327
d nebradisk,786
r/lgadius,2744
awoken zeus-dios,651
lrbisky,1018
b/l verdor,2940
l sun wukong,2660
l/b orichalcum,740
r/lflame golem,1272
l saria,2441
l/dcecil,2769
dzangetsu,2704
b deadjumper,1592
究極装備 fencer,1906
bdemperor of palamecia,2053
dd-drake,843
g thief,1902
l santa claus,2524
moondragon d'spinas,20
l/b thor,2395
rrchika makimura,1281
persian nyadra,1960
ablack zeus,1498
r/d majin buu,1582
extreme juggler,2803
light dragon king saiga another,1968
gdkali,2814
beyzul,1227
dd hera,985
bbleona akita,1285
ddark angel metatron,1644
d/r damascus,741
gyamatsumi dragon,3002
r/r red riding hood,1413
kano,1513
rmr. satan,1584
lddeus ex machina,2234
bl metatron,3111
catwoman,927
gb leorio,2228
shedar,2188
lbalancile another,2245
holy king arthur,2121
l/r himi udon,2105
rjean kirstein,2366
bl noah,2391
rsurtr,2398
lg machine golem,2127
takeminakata,2806
rnim,1650
hanuman,2838
rprincess valkyrie,1728
g/g sylph,921
g aemo,2048
gg ancient wooden beast,2115
r/b gilgamesh,2057
light gemini,2645
r/l terra,2773
l/l gc crab,1322
l/gnordis,1845
rl bouya harumichi,2602
lbvenus,1928
a gaia,1223
g/lstar justice,2987
b/d wadatsumi,1307
lpompompurin,2089
g green skydragon elysium,719
r silk,2666
lrpollux,3059
b shinji&eva unit-01,2326
r/lyoupi,1036
gvirgo,2644
lnordis,1845
g/dsinbad,2854
r/rshaitan,919
b/lhermes,890
rlyamato takeru,2536
gyundo,1761
極滅召喚・ダークフレアバハムート,993
b/l hermes,890
hanazawa saburou,2630
black nyadra,1961
b/l kraken rider,2096
d/dlaila,2409
rleren yeager,2355
gd ragnarok dragon,2594
ddgamble mage,487
gdraggie,1190
bneptune dragon,2255
llprincess punt,821
d sheen,2674
dark dragon knight,109
videl,1800
l/dmephistopheles,1510
dlmaple,2729
dr anubis,2013
l/gyang guifei,2922
g/l phact,2192
gbmeimei,3151
batman+s. gloves act,931
rd megumi hayashida,2604
rbelial,2503
rathian cat,1197
dshadow lord,2788
ld lucifer,2014
d/d sheen,2674
dfencer,1906
gd highlander,693
dr satan,1646
ahera-sowilo,1250
d/d anubis,1000
rldiagoldos,1879
lg apollo,2750
brvolsung,1841
ll mystic light knight,2742
lneo exdeath,2056
r/l alibaba,2475
g/b balboa,2945
rdkurei,2846
bberserk,1208
brihaku,2453
freyja,2394
g/r sagara sanosuke,3025
g/lliu bei,1742
the ninth angel,1205
r napoleon,2916
ldcrystalskull,1459
r/rame no uzume,1296
gplan,1320
d yomi,2325
d/l fallen angel lucifer,2507
leeza,1619
rmarkab,2190
fire dragon swordsman,1503
gl odin,1423
r/rcatwoman,927
ll cinderella,1419
gishida mitsunari,3106
rg liu bei,2514
dr pandora,2662
b meimei,3114
bb puppetmaster,1905
d/gnaraku,2483
rrlaila,1615
ld dragon rider,1304
l/dmajin buu,1580
rbame no uzume,2278
bullfango cat,863
g/l amitan,841
b/b nut,2385
lrars nova,1756
l princess soprano,2733
r hera-ur,1536
l/rkanna,2534
trance terra,2773
zhu bajie,2184
rshuten-doji,2805
fagan,1343
bryune,2443
l/l radious,1127
r misato&aaa wunder,2328
d/lkali,2407
b/rshardra,758
dkurone,1515
dmulan,1365
ddpitou,1032
r/lmisato&aaa wunder,2328
rscorpio,2642
princess punt,821
lr bisky,1018
b/b zhou yu,2103
tenshinhan,1409
bl ruka,2955
garmut,970
gg zhao yun,1710
d grape dragon,1084
l/l cupid,1104
sun quan,2902
gb malboro,736
d murata juuzou,2620
b/gberry dragon,1078
g melon dragon,1080
r/lrain,2784
rflammesickle,1591
lsanta claus,2524
elia,1848
l/lradious,1127
water dragon knight,1505
l/lvenus,394
b sarutobi sasuke,2815
b shinji&kaworu&unit-13,1201
鳳仙学園のトップ・金山丈,2616
gg wee jas,1705
b/b sea serpent,1095
r/gtheurgia,2821
gmedjedra,1837
g/rsagara sanosuke,3025
nell,2096
deadjumper,1592
bb legelonte,1916
grimrock,1125
lgamaterasu,2324
db pandora,2292
dg lil' black dragon,1094
bbkittyn & mimmyna,1147
super zeus,2217
l athena,1422
d/g hamal,2561
maeda keiji,3108
dnebradisk,786
rshishio makoto,3039
gblack zeus,2220
gg kano,1513
d/lemperor masterion,1060
patricia & valkyrie,1289
alnair,2187
gr sasha blouse,2372
gd sevenzard,2754
hunting deity artemis,572
l/lmechadragon valhalla,411
rleo,2647
ldfirst form,2791
d/r bahamut,993
r/djean kirstein,2366
d/l ultimecia,2785
awoken shinji&kaworu&unit-13,706
rdikki,1435
leona akita,1285
g anomalocaris,2576
ryamato takeru,2657
d/r haku,1268
b archangel gabriel,2499
saint plan,1320
gorihime inoue,2681
shibawandra,2431
g gon freecss,2226
b/btoshiro hitsugaya,2691
rrcolossus titan,2376
rmochizuki chiyome,1191
g/r rex cat,2343
ll genie,922
d zuoh,2746
b ars paulina,1752
great jaggi & jaggi cat,855
rdd-drake,843
r yasuda,2612
r/b salamander,322
d zeus,918
g/l astaroth,2505
ultimate black mage,456
r/drathalos cat,1196
g/garchangel michael,2500
d/d haku,1269
d/rarkham knight,2140
dsaga,2122
d/d thanatos,923
pollux,3060
r/lsalamander,324
b/dindigo,2263
g/lzeus-dios,2948
ultimate gohan,1559
r/ltsubaki,2970
r/gleilan,1262
chaos dragon knight,233
gg ceres,1535
b/byo minuzaki,1279
lcrystalskull,1459
trance zidane,2038
d henry boram,1291
d/b creuse,1658
d/d pandora,2661
r/lranger santa,533
zaerog∞,1847
first form,2791
g/d ceres,393
r/dodin,2179
soldier,992
rd salamander,325
gearth golem,1274
brshardra,758
light dragon king saiga,672
bg umisachi&yamasachi,2279
the norn verdandi,2390
rltsubaki,2970
rr fire dragon swordsman,1503
l pouf,1034
elysium,1135
g/lyamatsumi,2549
l sopdet,1463
gd adamant,739
rr sanada yukimura,3101
mystic ice knight,823
blazing king apollo,715
lemon dragon,1082
l/r kali,1747
diagoldos,1879
a hera-is,597
facet,2672
bbkozukura,1880
dzoë hange,2368
lgargwa cat,861
ll neo exdeath,2056
ggriffin rider,2098
ll apollo,574
rgbarbados,1166
br lil' blue dragon,1091
gkatsumin,1763
l/lmoogle&carbuncle,735
rkyubi,2113
dark twin star tiamat,1111
pierdrawn,301
gruel,2495
r/bfreyr,2392
g/gliu bei,2903
b/r berserk,692
l/d tora,2486
d/b vampire,894
cloud,2764
g/g perseus,2659
r shiva dragon,2253
gg grimrock,1125
r/d horus,2009
antikythera,1458
r majin buu,1582
br volsung,1841
ldragon rider,1304
rdshuten-doji,2805
l kanna,2148
l/l rei&eva unit-00,2327
gbkapibara-san & white-san,1936
kuarje,2877
d/bdarkseid,1700
tamadrapurin a la mode,2089
g/d piccolo,1403
g canopus,1206
dlloki,2396
grand tengu,2129
mystic light knight,2742
panda,2662
r/rhorus,994
r/d cao cao,1739
logre cat,2342
r ammonite,2577
rdrathalos cat,1196
b ren kougyoku,2858
b/d amon,633
g/lfreyja,1346
r/rkagutsuchi,133
aliu bei,2903
r/rkrishna,3068
lhattori hanzo,2538
d/dcoc p.e.k.k.a,731
g/g sarutobi sasuke,1193
rchika makimura,1281
awadatsumi,1307
cinnamoroll,1161
rb el dorado,772
ll akechi mitsuhide,2954
bundine,920
b/bpianis,2117
rrsalamander,1109
l/rfemale titan,2378
bdnirai kanai,773
g/g bullfango cat,863
glodin dragon,2257
dd邪眼皇ロマノフi世,2176
dark golem,2128
l/r ivory dragon,334
g/g liu bei,2903
l pepper”光モード”,3066
kraken rider,2096
ancient draggie knight,744
rmegumi hayashida,2604
gb meimei,3151
r/d ace,2046
yamato takeru,2657
l/lmistrain,1354
fuma kotaro,1194
rd horus,2009
r set,2384
dlmurata juuzou,2620
llkrillin,1405
red riding hood,1413
b/b pianis,2117
hideto bandou,2614
rmitsuki,1511
d/lgryps rider,1305
d/g zuoh,2746
d/d batman+batwing,2134
ddapple drawn,2085
